text_type,doc_id,cluster
commit_messages,26079,3
commit_messages,26080,1
commit_messages,26081,0
commit_messages,26082,0
commit_messages,26083,1
commit_messages,26084,0
commit_messages,26085,0
commit_messages,26086,0
commit_messages,26087,0
commit_messages,26088,1
commit_messages,26089,1
commit_messages,26090,0
commit_messages,26091,0
commit_messages,26092,0
commit_messages,26093,0
commit_messages,26094,0
commit_messages,26095,0
commit_messages,26096,1
commit_messages,26097,1
commit_messages,26098,0
commit_messages,26099,0
commit_messages,26100,3
commit_messages,26101,1
commit_messages,26102,3
commit_messages,26103,0
commit_messages,26104,0
commit_messages,26105,0
commit_messages,26106,1
commit_messages,26107,1
commit_messages,26108,0
commit_messages,26109,1
commit_messages,26110,1
commit_messages,26111,1
commit_messages,26112,1
commit_messages,26113,1
commit_messages,26114,1
commit_messages,26115,0
commit_messages,26116,1
commit_messages,26117,1
commit_messages,26118,1
commit_messages,26119,0
commit_messages,26120,1
commit_messages,26121,1
commit_messages,26122,1
commit_messages,26123,1
commit_messages,26124,1
commit_messages,26125,1
commit_messages,26126,1
commit_messages,26127,1
commit_messages,26128,3
commit_messages,26129,1
commit_messages,26130,1
commit_messages,26131,1
commit_messages,26132,1
commit_messages,26133,1
commit_messages,26134,1
commit_messages,26135,1
commit_messages,26136,1
commit_messages,26137,1
commit_messages,26138,1
commit_messages,26139,1
commit_messages,26140,1
commit_messages,26141,1
commit_messages,26142,1
commit_messages,26143,1
commit_messages,26144,1
commit_messages,26145,1
commit_messages,26146,1
commit_messages,26147,1
commit_messages,26148,1
commit_messages,26149,1
commit_messages,26150,1
commit_messages,26151,1
commit_messages,26152,1
commit_messages,26153,1
commit_messages,26154,1
commit_messages,26155,1
commit_messages,26156,1
commit_messages,26157,1
commit_messages,26158,1
commit_messages,26159,1
commit_messages,26160,1
commit_messages,26161,1
commit_messages,26162,1
commit_messages,26163,0
commit_messages,26164,1
commit_messages,26165,1
commit_messages,26166,1
commit_messages,26167,1
commit_messages,26168,1
commit_messages,26169,1
commit_messages,26170,1
commit_messages,26171,1
commit_messages,26172,0
commit_messages,26173,1
commit_messages,26174,1
commit_messages,26175,1
commit_messages,26176,1
commit_messages,26177,1
commit_messages,26178,1
commit_messages,26179,1
commit_messages,26180,1
commit_messages,26181,1
commit_messages,26182,1
commit_messages,26183,1
commit_messages,26184,1
commit_messages,26185,1
commit_messages,26186,0
commit_messages,26187,0
commit_messages,26188,1
commit_messages,26189,0
commit_messages,26190,1
commit_messages,26191,1
commit_messages,26192,0
commit_messages,26193,1
commit_messages,26194,0
commit_messages,26195,1
commit_messages,26196,1
commit_messages,26197,1
commit_messages,26198,1
commit_messages,26199,1
commit_messages,26200,1
commit_messages,26201,1
commit_messages,26202,0
commit_messages,26203,0
commit_messages,26204,1
commit_messages,26205,0
commit_messages,26206,0
commit_messages,26207,1
commit_messages,26208,1
commit_messages,26209,0
commit_messages,26210,1
commit_messages,26211,1
commit_messages,26212,1
commit_messages,26213,0
commit_messages,26214,0
commit_messages,26215,0
commit_messages,26216,0
commit_messages,26217,1
commit_messages,26218,0
commit_messages,26219,1
commit_messages,26220,1
commit_messages,26221,1
commit_messages,26222,0
commit_messages,26223,0
commit_messages,26224,1
commit_messages,26225,1
commit_messages,26226,0
commit_messages,26227,1
commit_messages,26228,0
commit_messages,26229,1
commit_messages,26230,0
commit_messages,26231,1
commit_messages,26232,1
commit_messages,26233,1
commit_messages,26234,3
commit_messages,26235,0
commit_messages,26236,1
commit_messages,26237,0
commit_messages,26238,1
commit_messages,26239,1
commit_messages,26240,1
commit_messages,26241,1
commit_messages,26242,2
commit_messages,26243,1
commit_messages,26244,1
commit_messages,26245,0
commit_messages,26246,1
commit_messages,26247,0
commit_messages,26248,0
commit_messages,26249,0
commit_messages,26250,1
commit_messages,26251,1
commit_messages,26252,1
commit_messages,26253,1
commit_messages,26254,0
commit_messages,26255,1
commit_messages,26256,0
commit_messages,26257,0
commit_messages,26258,0
commit_messages,26259,0
commit_messages,26260,1
commit_messages,26261,0
commit_messages,26262,0
commit_messages,26263,1
commit_messages,26264,1
commit_messages,26265,0
commit_messages,26266,0
commit_messages,26267,0
commit_messages,26268,1
commit_messages,26269,0
commit_messages,26270,1
commit_messages,26271,1
commit_messages,26272,1
commit_messages,26273,3
commit_messages,26274,1
commit_messages,26275,2
commit_messages,26276,1
commit_messages,26277,1
commit_messages,26278,1
commit_messages,26279,1
commit_messages,26280,0
commit_messages,26281,1
commit_messages,26282,0
commit_messages,26283,1
commit_messages,26284,1
commit_messages,26285,1
commit_messages,26286,1
commit_messages,26287,0
commit_messages,26288,0
commit_messages,26289,3
commit_messages,26290,1
commit_messages,26291,0
commit_messages,26292,0
commit_messages,26293,1
commit_messages,26294,0
commit_messages,26295,0
commit_messages,26296,0
commit_messages,26297,0
commit_messages,26298,1
commit_messages,26299,0
commit_messages,26300,0
commit_messages,26301,1
commit_messages,26302,0
commit_messages,26303,1
commit_messages,26304,1
commit_messages,26305,1
commit_messages,26306,1
commit_messages,26307,1
commit_messages,26308,1
commit_messages,26309,1
commit_messages,26310,0
commit_messages,26311,1
commit_messages,26312,1
commit_messages,26313,1
commit_messages,26314,0
commit_messages,26315,0
commit_messages,26316,0
commit_messages,26317,0
commit_messages,26318,1
commit_messages,26319,1
commit_messages,26320,1
commit_messages,26321,1
commit_messages,26322,1
commit_messages,26323,0
commit_messages,26324,1
commit_messages,26325,1
commit_messages,26326,1
commit_messages,26327,1
commit_messages,26328,1
commit_messages,26329,1
commit_messages,26330,1
commit_messages,26331,1
commit_messages,26332,1
commit_messages,26333,0
commit_messages,26334,0
commit_messages,26335,0
commit_messages,26336,1
commit_messages,26337,1
commit_messages,26338,1
commit_messages,26339,1
commit_messages,26340,0
commit_messages,26341,3
commit_messages,26342,0
commit_messages,26343,2
commit_messages,26344,1
commit_messages,26345,3
commit_messages,26346,0
commit_messages,26347,1
commit_messages,26348,0
commit_messages,26349,1
commit_messages,26350,3
commit_messages,26351,0
commit_messages,26352,0
commit_messages,26353,0
commit_messages,26354,3
commit_messages,26355,1
commit_messages,26356,0
commit_messages,26357,1
commit_messages,26358,1
commit_messages,26359,1
commit_messages,26360,1
commit_messages,26361,1
commit_messages,26362,1
commit_messages,26363,1
commit_messages,26364,0
commit_messages,26365,0
commit_messages,26366,0
commit_messages,26367,0
commit_messages,26368,3
commit_messages,26369,1
commit_messages,26370,1
commit_messages,26371,1
commit_messages,26372,0
commit_messages,26373,1
commit_messages,26374,1
commit_messages,26375,1
commit_messages,26376,1
commit_messages,26377,1
commit_messages,26378,1
commit_messages,26379,1
commit_messages,26380,1
commit_messages,26381,1
commit_messages,26382,0
commit_messages,26383,1
commit_messages,26384,1
commit_messages,26385,1
commit_messages,26386,3
commit_messages,26387,1
commit_messages,26388,0
commit_messages,26389,1
commit_messages,26390,1
commit_messages,26391,1
commit_messages,26392,1
commit_messages,26393,1
commit_messages,26394,1
commit_messages,26395,1
commit_messages,26396,1
commit_messages,26397,0
commit_messages,26398,1
commit_messages,26399,1
commit_messages,26400,0
commit_messages,26401,1
commit_messages,26402,1
commit_messages,26403,0
commit_messages,26404,0
commit_messages,26405,0
commit_messages,26406,1
commit_messages,26407,1
commit_messages,26408,0
commit_messages,26409,1
commit_messages,26410,1
commit_messages,26411,1
commit_messages,26412,1
commit_messages,26413,1
commit_messages,26414,1
commit_messages,26415,3
commit_messages,26416,0
commit_messages,26417,0
commit_messages,26418,2
commit_messages,26419,0
commit_messages,26420,1
commit_messages,26421,1
commit_messages,26422,1
commit_messages,26423,1
commit_messages,26424,0
commit_messages,26425,3
commit_messages,26426,1
commit_messages,26427,1
commit_messages,26428,1
commit_messages,26429,2
commit_messages,26430,1
commit_messages,26431,1
commit_messages,26432,3
commit_messages,26433,0
commit_messages,26434,0
commit_messages,26435,0
commit_messages,26436,3
commit_messages,26437,1
commit_messages,26438,0
commit_messages,26439,1
commit_messages,26440,3
commit_messages,26441,2
commit_messages,26442,3
commit_messages,26443,0
commit_messages,26444,1
commit_messages,26445,0
commit_messages,26446,1
commit_messages,26447,0
commit_messages,26448,0
commit_messages,26449,3
commit_messages,26450,3
commit_messages,26451,1
commit_messages,26452,1
commit_messages,26453,1
commit_messages,26454,3
commit_messages,26455,2
commit_messages,26456,0
commit_messages,26457,2
commit_messages,26458,0
commit_messages,26459,1
commit_messages,26460,0
commit_messages,26461,1
commit_messages,26462,1
commit_messages,26463,0
commit_messages,26464,1
commit_messages,26465,1
commit_messages,26466,3
commit_messages,26467,1
commit_messages,26468,1
commit_messages,26469,0
commit_messages,26470,1
commit_messages,26471,1
commit_messages,26472,2
commit_messages,26473,1
commit_messages,26474,3
commit_messages,26475,3
commit_messages,26476,0
commit_messages,26477,0
commit_messages,26478,3
commit_messages,26479,1
commit_messages,26480,3
commit_messages,26481,1
commit_messages,26482,1
commit_messages,26483,1
commit_messages,26484,0
commit_messages,26485,1
commit_messages,26486,1
commit_messages,26487,1
commit_messages,26488,1
commit_messages,26489,1
commit_messages,26490,0
commit_messages,26491,0
commit_messages,26492,1
commit_messages,26493,1
commit_messages,26494,1
commit_messages,26495,1
commit_messages,26496,3
commit_messages,26497,1
commit_messages,26498,0
commit_messages,26499,1
commit_messages,26500,0
commit_messages,26501,1
commit_messages,26502,0
commit_messages,26503,0
commit_messages,26504,1
commit_messages,26505,3
commit_messages,26506,0
commit_messages,26507,3
commit_messages,26508,1
commit_messages,26509,0
commit_messages,26510,0
commit_messages,26511,1
commit_messages,26512,1
commit_messages,26513,1
commit_messages,26514,1
commit_messages,26515,1
commit_messages,26516,1
commit_messages,26517,0
commit_messages,26518,0
commit_messages,26519,1
commit_messages,26520,1
commit_messages,26521,3
commit_messages,26522,0
commit_messages,26523,1
commit_messages,26524,0
commit_messages,26525,0
commit_messages,26526,0
commit_messages,26527,3
commit_messages,26528,3
commit_messages,26529,0
commit_messages,26530,0
commit_messages,26531,1
commit_messages,26532,1
commit_messages,26533,3
commit_messages,26534,0
commit_messages,26535,0
commit_messages,26536,1
commit_messages,26537,1
commit_messages,26538,1
commit_messages,26539,3
commit_messages,26540,0
commit_messages,26541,0
commit_messages,26542,1
commit_messages,26543,0
commit_messages,26544,0
commit_messages,26545,1
commit_messages,26546,0
commit_messages,26547,0
commit_messages,26548,1
commit_messages,26549,1
commit_messages,26550,1
commit_messages,26551,0
commit_messages,26552,0
commit_messages,26553,1
commit_messages,26554,1
commit_messages,26555,1
commit_messages,26556,0
commit_messages,26557,1
commit_messages,26558,0
commit_messages,26559,1
commit_messages,26560,0
commit_messages,26561,0
commit_messages,26562,0
commit_messages,26563,3
commit_messages,26564,3
commit_messages,26565,1
commit_messages,26566,1
commit_messages,26567,3
commit_messages,26568,2
commit_messages,26569,0
commit_messages,26570,0
commit_messages,26571,1
commit_messages,26572,1
commit_messages,26573,1
commit_messages,26574,1
commit_messages,26575,1
commit_messages,26576,1
commit_messages,26577,1
commit_messages,26578,1
commit_messages,26579,1
commit_messages,26580,1
commit_messages,26581,1
commit_messages,26582,0
commit_messages,26583,1
commit_messages,26584,1
commit_messages,26585,1
commit_messages,26586,0
commit_messages,26587,0
commit_messages,26588,1
commit_messages,26589,0
commit_messages,26590,0
commit_messages,26591,0
commit_messages,26592,1
commit_messages,26593,1
commit_messages,26594,1
commit_messages,26595,1
commit_messages,26596,3
commit_messages,26597,0
commit_messages,26598,0
commit_messages,26599,1
commit_messages,26600,1
commit_messages,26601,0
commit_messages,26602,1
commit_messages,26603,1
commit_messages,26604,0
commit_messages,26605,1
commit_messages,26606,0
commit_messages,26607,1
commit_messages,26608,3
commit_messages,26609,1
commit_messages,26610,1
commit_messages,26611,1
commit_messages,26612,1
commit_messages,26613,1
commit_messages,26614,1
commit_messages,26615,0
commit_messages,26616,0
commit_messages,26617,1
commit_messages,26618,1
commit_messages,26619,1
commit_messages,26620,1
commit_messages,26621,1
commit_messages,26622,1
commit_messages,26623,1
commit_messages,26624,1
commit_messages,26625,1
commit_messages,26626,0
commit_messages,26627,1
commit_messages,26628,0
commit_messages,26629,1
commit_messages,26630,1
commit_messages,26631,1
commit_messages,26632,3
commit_messages,26633,0
commit_messages,26634,0
commit_messages,26635,0
commit_messages,26636,1
commit_messages,26637,1
commit_messages,26638,1
commit_messages,26639,0
commit_messages,26640,2
commit_messages,26641,0
commit_messages,26642,1
commit_messages,26643,0
commit_messages,26644,1
commit_messages,26645,0
commit_messages,26646,1
commit_messages,26647,1
commit_messages,26648,1
commit_messages,26649,0
commit_messages,26650,1
commit_messages,26651,1
commit_messages,26652,1
commit_messages,26653,1
commit_messages,26654,1
commit_messages,26655,0
commit_messages,26656,0
commit_messages,26657,3
commit_messages,26658,0
commit_messages,26659,1
commit_messages,26660,3
commit_messages,26661,0
commit_messages,26662,1
commit_messages,26663,1
commit_messages,26664,0
commit_messages,26665,0
commit_messages,26666,0
commit_messages,26667,1
commit_messages,26668,1
commit_messages,26669,1
commit_messages,26670,0
commit_messages,26671,3
commit_messages,26672,2
commit_messages,26673,1
commit_messages,26674,1
commit_messages,26675,0
commit_messages,26676,0
commit_messages,26677,0
commit_messages,26678,3
commit_messages,26679,1
commit_messages,26680,3
commit_messages,26681,1
commit_messages,26682,0
commit_messages,26683,1
commit_messages,26684,0
commit_messages,26685,3
commit_messages,26686,1
commit_messages,26687,0
commit_messages,26688,0
commit_messages,26689,0
commit_messages,26690,1
commit_messages,26691,3
commit_messages,26692,1
commit_messages,26693,0
commit_messages,26694,2
commit_messages,26695,1
commit_messages,26696,0
commit_messages,26697,0
commit_messages,26698,1
commit_messages,26699,3
commit_messages,26700,1
commit_messages,26701,0
commit_messages,26702,1
commit_messages,26703,0
commit_messages,26704,0
commit_messages,26705,3
commit_messages,26706,0
commit_messages,26707,1
commit_messages,26708,0
commit_messages,26709,1
commit_messages,26710,2
commit_messages,26711,0
commit_messages,26712,0
commit_messages,26713,1
commit_messages,26714,1
commit_messages,26715,0
commit_messages,26716,1
commit_messages,26717,0
commit_messages,26718,0
commit_messages,26719,1
commit_messages,26720,0
commit_messages,26721,0
commit_messages,26722,0
commit_messages,26723,1
commit_messages,26724,1
commit_messages,26725,1
commit_messages,26726,1
commit_messages,26727,0
commit_messages,26728,1
commit_messages,26729,1
commit_messages,26730,3
commit_messages,26731,1
commit_messages,26732,0
commit_messages,26733,1
commit_messages,26734,1
commit_messages,26735,0
commit_messages,26736,1
commit_messages,26737,1
commit_messages,26738,1
commit_messages,26739,2
commit_messages,26740,3
commit_messages,26741,0
commit_messages,26742,1
commit_messages,26743,1
commit_messages,26744,1
commit_messages,26745,1
commit_messages,26746,1
commit_messages,26747,1
commit_messages,26748,1
commit_messages,26749,1
commit_messages,26750,1
commit_messages,26751,1
commit_messages,26752,1
commit_messages,26753,1
commit_messages,26754,0
commit_messages,26755,1
commit_messages,26756,0
commit_messages,26757,0
commit_messages,26758,0
commit_messages,26759,0
commit_messages,26760,1
commit_messages,26761,3
commit_messages,26762,0
commit_messages,26763,0
commit_messages,26764,3
commit_messages,26765,1
commit_messages,26766,1
commit_messages,26767,3
commit_messages,26768,1
commit_messages,26769,0
commit_messages,26770,0
commit_messages,26771,1
commit_messages,26772,0
commit_messages,26773,1
commit_messages,26774,1
commit_messages,26775,0
commit_messages,26776,1
commit_messages,26777,1
commit_messages,26778,1
commit_messages,26779,1
commit_messages,26780,0
commit_messages,26781,1
commit_messages,26782,0
commit_messages,26783,1
commit_messages,26784,2
commit_messages,26785,3
commit_messages,26786,1
commit_messages,26787,1
commit_messages,26788,1
commit_messages,26789,3
commit_messages,26790,1
commit_messages,26791,0
commit_messages,26792,0
commit_messages,26793,1
commit_messages,26794,0
commit_messages,26795,0
commit_messages,26796,1
commit_messages,26797,0
commit_messages,26798,0
commit_messages,26799,3
commit_messages,26800,1
commit_messages,26801,1
commit_messages,26802,2
commit_messages,26803,0
commit_messages,26804,3
commit_messages,26805,1
commit_messages,26806,0
commit_messages,26807,0
commit_messages,26808,1
commit_messages,26809,1
commit_messages,26810,3
commit_messages,26811,0
commit_messages,26812,1
commit_messages,26813,1
commit_messages,26814,1
commit_messages,26815,1
commit_messages,26816,3
commit_messages,26817,1
commit_messages,26818,0
commit_messages,26819,0
commit_messages,26820,1
commit_messages,26821,1
commit_messages,26822,2
commit_messages,26823,2
commit_messages,26824,0
commit_messages,26825,0
commit_messages,26826,0
commit_messages,26827,0
commit_messages,26828,0
commit_messages,26829,3
commit_messages,26830,3
commit_messages,26831,0
commit_messages,26832,3
commit_messages,26833,3
commit_messages,26834,2
commit_messages,26835,0
commit_messages,26836,3
commit_messages,26837,3
commit_messages,26838,0
commit_messages,26839,3
commit_messages,26840,0
commit_messages,26841,3
commit_messages,26842,2
commit_messages,26843,0
commit_messages,26844,1
commit_messages,26845,3
commit_messages,26846,1
commit_messages,26847,1
commit_messages,26848,1
commit_messages,26849,1
commit_messages,26850,0
commit_messages,26851,1
commit_messages,26852,2
commit_messages,26853,1
commit_messages,26854,0
commit_messages,26855,3
commit_messages,26856,0
commit_messages,26857,3
commit_messages,26858,1
commit_messages,26859,1
commit_messages,26860,0
commit_messages,26861,3
commit_messages,26862,0
commit_messages,26863,1
commit_messages,26864,1
commit_messages,26865,0
commit_messages,26866,1
commit_messages,26867,3
commit_messages,26868,0
commit_messages,26869,1
commit_messages,26870,0
commit_messages,26871,1
commit_messages,26872,1
commit_messages,26873,3
commit_messages,26874,1
commit_messages,26875,1
commit_messages,26876,1
commit_messages,26877,0
commit_messages,26878,1
commit_messages,26879,1
commit_messages,26880,1
commit_messages,26881,3
commit_messages,26882,0
commit_messages,26883,2
commit_messages,26884,1
commit_messages,26885,0
commit_messages,26886,0
commit_messages,26887,0
commit_messages,26888,0
commit_messages,26889,0
commit_messages,26890,0
commit_messages,26891,1
commit_messages,26892,1
commit_messages,26893,0
commit_messages,26894,1
commit_messages,26895,0
commit_messages,26896,1
commit_messages,26897,2
commit_messages,26898,3
commit_messages,26899,1
commit_messages,26900,1
commit_messages,26901,1
commit_messages,26902,1
commit_messages,26903,0
commit_messages,26904,0
commit_messages,26905,1
commit_messages,26906,1
commit_messages,26907,3
commit_messages,26908,0
commit_messages,26909,3
commit_messages,26910,0
commit_messages,26911,0
commit_messages,26912,1
commit_messages,26913,3
commit_messages,26914,0
commit_messages,26915,2
commit_messages,26916,3
commit_messages,26917,3
commit_messages,26918,1
commit_messages,26919,3
commit_messages,26920,0
commit_messages,26921,0
commit_messages,26922,1
commit_messages,26923,1
commit_messages,26924,1
commit_messages,26925,0
commit_messages,26926,0
commit_messages,26927,0
commit_messages,26928,3
commit_messages,26929,1
commit_messages,26930,0
commit_messages,26931,1
commit_messages,26932,1
commit_messages,26933,1
commit_messages,26934,1
commit_messages,26935,0
commit_messages,26936,1
commit_messages,26937,1
commit_messages,26938,1
commit_messages,26939,0
commit_messages,26940,3
commit_messages,26941,0
commit_messages,26942,3
commit_messages,26943,3
commit_messages,26944,3
commit_messages,26945,3
commit_messages,26946,0
commit_messages,26947,3
commit_messages,26948,3
commit_messages,26949,0
commit_messages,26950,3
commit_messages,26951,3
commit_messages,26952,3
commit_messages,26953,2
commit_messages,26954,3
commit_messages,26955,3
commit_messages,26956,3
commit_messages,26957,3
commit_messages,26958,3
commit_messages,26959,2
commit_messages,26960,1
commit_messages,26961,1
commit_messages,26962,1
commit_messages,26963,1
commit_messages,26964,2
commit_messages,26965,0
commit_messages,26966,0
commit_messages,26967,1
commit_messages,26968,3
commit_messages,26969,0
commit_messages,26970,1
commit_messages,26971,0
commit_messages,26972,0
commit_messages,26973,0
commit_messages,26974,2
commit_messages,26975,3
commit_messages,26976,0
commit_messages,26977,0
commit_messages,26978,0
commit_messages,26979,1
commit_messages,26980,1
commit_messages,26981,0
commit_messages,26982,1
commit_messages,26983,0
commit_messages,26984,1
commit_messages,26985,2
commit_messages,26986,0
commit_messages,26987,0
commit_messages,26988,0
commit_messages,26989,0
commit_messages,26990,1
commit_messages,26991,1
commit_messages,26992,1
commit_messages,26993,1
commit_messages,26994,1
commit_messages,26995,1
commit_messages,26996,0
commit_messages,26997,1
commit_messages,26998,0
commit_messages,26999,1
commit_messages,27000,1
commit_messages,27001,0
commit_messages,27002,1
commit_messages,27003,1
commit_messages,27004,0
commit_messages,27005,0
commit_messages,27006,0
commit_messages,27007,1
commit_messages,27008,1
commit_messages,27009,1
commit_messages,27010,1
commit_messages,27011,1
commit_messages,27012,1
commit_messages,27013,1
commit_messages,27014,1
commit_messages,27015,1
commit_messages,27016,0
commit_messages,27017,0
commit_messages,27018,1
commit_messages,27019,1
commit_messages,27020,1
commit_messages,27021,1
commit_messages,27022,1
commit_messages,27023,1
commit_messages,27024,1
commit_messages,27025,1
commit_messages,27026,3
commit_messages,27027,2
commit_messages,27028,1
commit_messages,27029,3
commit_messages,27030,0
commit_messages,27031,0
commit_messages,27032,0
commit_messages,27033,1
commit_messages,27034,0
commit_messages,27035,2
commit_messages,27036,0
commit_messages,27037,1
commit_messages,27038,0
commit_messages,27039,0
commit_messages,27040,1
commit_messages,27041,1
commit_messages,27042,0
commit_messages,27043,3
commit_messages,27044,3
commit_messages,27045,2
commit_messages,27046,1
commit_messages,27047,3
commit_messages,27048,1
commit_messages,27049,1
commit_messages,27050,0
commit_messages,27051,0
commit_messages,27052,0
commit_messages,27053,3
commit_messages,27054,1
commit_messages,27055,1
commit_messages,27056,1
commit_messages,27057,1
commit_messages,27058,0
commit_messages,27059,0
commit_messages,27060,3
commit_messages,27061,1
commit_messages,27062,3
commit_messages,27063,1
commit_messages,27064,1
commit_messages,27065,2
commit_messages,27066,2
commit_messages,27067,2
commit_messages,27068,2
commit_messages,27069,2
commit_messages,27070,2
commit_messages,27071,1
commit_messages,27072,1
commit_messages,27073,1
commit_messages,27074,2
commit_messages,27075,2
commit_messages,27076,0
commit_messages,27077,1
commit_messages,27078,3
commit_messages,27079,0
commit_messages,27080,2
commit_messages,27081,1
commit_messages,27082,1
commit_messages,27083,1
commit_messages,27084,1
commit_messages,27085,0
commit_messages,27086,1
commit_messages,27087,0
commit_messages,27088,1
commit_messages,27089,1
commit_messages,27090,1
commit_messages,27091,0
commit_messages,27092,1
commit_messages,27093,3
commit_messages,27094,1
commit_messages,27095,0
commit_messages,27096,0
commit_messages,27097,0
commit_messages,27098,0
commit_messages,27099,0
commit_messages,27100,1
commit_messages,27101,1
commit_messages,27102,1
commit_messages,27103,0
commit_messages,27104,1
commit_messages,27105,3
commit_messages,27106,2
commit_messages,27107,1
commit_messages,27108,0
commit_messages,27109,1
commit_messages,27110,3
commit_messages,27111,0
commit_messages,27112,0
commit_messages,27113,1
commit_messages,27114,1
commit_messages,27115,1
commit_messages,27116,0
commit_messages,27117,1
commit_messages,27118,3
commit_messages,27119,1
commit_messages,27120,1
commit_messages,27121,0
commit_messages,27122,1
commit_messages,27123,1
commit_messages,27124,1
commit_messages,27125,3
commit_messages,27126,0
commit_messages,27127,0
commit_messages,27128,1
commit_messages,27129,0
commit_messages,27130,1
commit_messages,27131,1
commit_messages,27132,1
commit_messages,27133,0
commit_messages,27134,1
commit_messages,27135,1
commit_messages,27136,3
commit_messages,27137,1
commit_messages,27138,1
commit_messages,27139,1
commit_messages,27140,1
commit_messages,27141,1
commit_messages,27142,1
commit_messages,27143,1
commit_messages,27144,1
commit_messages,27145,0
commit_messages,27146,1
commit_messages,27147,1
commit_messages,27148,3
commit_messages,27149,1
commit_messages,27150,3
commit_messages,27151,0
commit_messages,27152,1
commit_messages,27153,1
commit_messages,27154,0
commit_messages,27155,0
commit_messages,27156,1
commit_messages,27157,0
commit_messages,27158,1
commit_messages,27159,1
commit_messages,27160,3
commit_messages,27161,0
commit_messages,27162,0
commit_messages,27163,1
commit_messages,27164,0
commit_messages,27165,1
commit_messages,27166,1
commit_messages,27167,0
commit_messages,27168,1
commit_messages,27169,1
commit_messages,27170,1
commit_messages,27171,1
commit_messages,27172,1
commit_messages,27173,1
commit_messages,27174,0
commit_messages,27175,1
commit_messages,27176,1
commit_messages,27177,0
commit_messages,27178,0
commit_messages,27179,0
commit_messages,27180,3
commit_messages,27181,3
commit_messages,27182,1
commit_messages,27183,1
commit_messages,27184,0
commit_messages,27185,0
commit_messages,27186,1
commit_messages,27187,1
commit_messages,27188,0
commit_messages,27189,0
commit_messages,27190,0
commit_messages,27191,0
commit_messages,27192,0
commit_messages,27193,0
commit_messages,27194,3
commit_messages,27195,1
commit_messages,27196,0
commit_messages,27197,1
commit_messages,27198,0
commit_messages,27199,1
commit_messages,27200,1
commit_messages,27201,1
commit_messages,27202,1
commit_messages,27203,0
commit_messages,27204,1
commit_messages,27205,1
commit_messages,27206,1
commit_messages,27207,1
commit_messages,27208,1
commit_messages,27209,1
commit_messages,27210,1
commit_messages,27211,0
commit_messages,27212,0
commit_messages,27213,1
commit_messages,27214,1
commit_messages,27215,1
commit_messages,27216,0
commit_messages,27217,0
commit_messages,27218,3
commit_messages,27219,1
commit_messages,27220,1
commit_messages,27221,3
commit_messages,27222,3
commit_messages,27223,0
commit_messages,27224,0
commit_messages,27225,3
commit_messages,27226,3
commit_messages,27227,1
commit_messages,27228,1
commit_messages,27229,3
commit_messages,27230,3
commit_messages,27231,1
commit_messages,27232,3
commit_messages,27233,1
commit_messages,27234,3
commit_messages,27235,3
commit_messages,27236,1
commit_messages,27237,1
commit_messages,27238,1
commit_messages,27239,1
commit_messages,27240,3
commit_messages,27241,0
commit_messages,27242,3
commit_messages,27243,1
commit_messages,27244,1
commit_messages,27245,3
commit_messages,27246,1
commit_messages,27247,1
commit_messages,27248,0
commit_messages,27249,1
commit_messages,27250,1
commit_messages,27251,1
commit_messages,27252,1
commit_messages,27253,1
commit_messages,27254,3
commit_messages,27255,1
commit_messages,27256,3
commit_messages,27257,1
commit_messages,27258,1
commit_messages,27259,1
commit_messages,27260,3
commit_messages,27261,1
commit_messages,27262,0
commit_messages,27263,1
commit_messages,27264,1
commit_messages,27265,1
commit_messages,27266,1
commit_messages,27267,0
commit_messages,27268,1
commit_messages,27269,1
commit_messages,27270,0
commit_messages,27271,1
commit_messages,27272,0
commit_messages,27273,0
commit_messages,27274,1
commit_messages,27275,1
commit_messages,27276,1
commit_messages,27277,0
commit_messages,27278,1
commit_messages,27279,1
commit_messages,27280,1
commit_messages,27281,1
commit_messages,27282,1
commit_messages,27283,1
commit_messages,27284,1
commit_messages,27285,1
commit_messages,27286,3
commit_messages,27287,1
commit_messages,27288,1
commit_messages,27289,1
commit_messages,27290,0
commit_messages,27291,0
commit_messages,27292,1
commit_messages,27293,0
commit_messages,27294,0
commit_messages,27295,0
commit_messages,27296,1
commit_messages,27297,0
commit_messages,27298,3
commit_messages,27299,0
commit_messages,27300,0
commit_messages,27301,1
commit_messages,27302,1
commit_messages,27303,1
commit_messages,27304,1
commit_messages,27305,1
commit_messages,27306,0
commit_messages,27307,1
commit_messages,27308,0
commit_messages,27309,0
commit_messages,27310,0
commit_messages,27311,0
commit_messages,27312,0
commit_messages,27313,0
commit_messages,27314,0
commit_messages,27315,1
commit_messages,27316,1
commit_messages,27317,0
commit_messages,27318,3
commit_messages,27319,3
commit_messages,27320,3
commit_messages,27321,3
commit_messages,27322,0
commit_messages,27323,0
commit_messages,27324,1
commit_messages,27325,1
commit_messages,27326,3
commit_messages,27327,0
commit_messages,27328,3
commit_messages,27329,0
commit_messages,27330,1
commit_messages,27331,1
commit_messages,27332,3
commit_messages,27333,1
commit_messages,27334,1
commit_messages,27335,1
commit_messages,27336,3
commit_messages,27337,0
commit_messages,27338,0
commit_messages,27339,1
commit_messages,27340,1
commit_messages,27341,1
commit_messages,27342,3
commit_messages,27343,0
commit_messages,27344,1
commit_messages,27345,1
commit_messages,27346,1
commit_messages,27347,0
commit_messages,27348,1
commit_messages,27349,1
