text_type,doc_id,group,top1_topic,top1_weight,top2_topic,top2_weight,margin
commit_messages,15589,after,Bug Fixing & Debugging,0.16216263,Code Review & Collaboration,0.15565154,0.006511089999999997
commit_messages,15590,after,UI / UX,0.15663807,Bug Fixing & Debugging,0.1544479,0.0021901699999999913
commit_messages,15591,after,Bug Fixing & Debugging,0.17279017,UI / UX,0.16476837,0.008021799999999996
commit_messages,15592,after,Code Review & Collaboration,0.15952356,Deployment,0.14848457,0.011038989999999999
commit_messages,15593,after,Code Review & Collaboration,0.15909323,Deployment,0.14004703,0.019046200000000013
commit_messages,15595,after,Documentation & Communication,0.15158734,Code Review & Collaboration,0.15048438,0.0011029599999999862
commit_messages,15596,after,Testing & CI,0.14997,Bug Fixing & Debugging,0.14782457,0.0021454300000000037
commit_messages,15605,after,Deployment,0.15791662,Code Review & Collaboration,0.15066247,0.007254150000000015
commit_messages,15607,after,Deployment,0.15217732,Code Review & Collaboration,0.14551732,0.006659999999999999
commit_messages,15610,after,Refactoring & Cleanup,0.16116291,Code Review & Collaboration,0.14603701,0.015125899999999998
commit_messages,15611,after,Code Review & Collaboration,0.1573565,Documentation & Communication,0.15359516,0.003761340000000002
commit_messages,15612,after,Bug Fixing & Debugging,0.15877378,Deployment,0.14744188,0.011331900000000006
commit_messages,15613,after,Code Review & Collaboration,0.16580872,Documentation & Communication,0.16188167,0.0039270499999999875
commit_messages,15615,after,Testing & CI,0.15826486,Refactoring & Cleanup,0.14941888,0.008845980000000003
commit_messages,15616,after,Code Review & Collaboration,0.15427864,Refactoring & Cleanup,0.14665255,0.007626090000000002
commit_messages,15617,after,Code Review & Collaboration,0.15383027,Deployment,0.15182239,0.0020078799999999897
commit_messages,15618,after,Feature Development,0.1706932,Deployment,0.15332104,0.017372159999999998
commit_messages,15619,after,Deployment,0.16124946,Code Review & Collaboration,0.1555391,0.005710359999999998
commit_messages,15620,after,Testing & CI,0.15711138,Refactoring & Cleanup,0.1500336,0.007077780000000006
commit_messages,15622,after,Code Review & Collaboration,0.15891235,Deployment,0.1412537,0.017658649999999998
commit_messages,15625,after,Deployment,0.16650467,Bug Fixing & Debugging,0.16161034,0.004894330000000002
commit_messages,15626,after,Code Review & Collaboration,0.14959933,Deployment,0.14944373,0.00015560000000000573
commit_messages,15631,after,Deployment,0.16181543,Documentation & Communication,0.15135059,0.010464840000000003
commit_messages,15633,after,Bug Fixing & Debugging,0.16799368,Testing & CI,0.16625807,0.0017356099999999985
commit_messages,15635,after,Deployment,0.1559362,Code Review & Collaboration,0.14364484,0.012291360000000001
commit_messages,15636,after,Documentation & Communication,0.15984005,Code Review & Collaboration,0.15596388,0.003876170000000012
commit_messages,15637,after,Refactoring & Cleanup,0.17102517,Documentation & Communication,0.15335906,0.017666110000000013
commit_messages,15639,after,Bug Fixing & Debugging,0.1641151,Code Review & Collaboration,0.15271987,0.011395230000000006
commit_messages,15641,after,Deployment,0.15276937,Code Review & Collaboration,0.1503836,0.0023857699999999815
commit_messages,15643,after,Documentation & Communication,0.14857699,Code Review & Collaboration,0.14834894,0.00022804999999997966
commit_messages,15645,after,Documentation & Communication,0.15270957,Code Review & Collaboration,0.1521347,0.0005748699999999773
commit_messages,15647,after,Refactoring & Cleanup,0.14760365,Code Review & Collaboration,0.14560659,0.001997059999999995
commit_messages,15649,after,Code Review & Collaboration,0.1640612,Deployment,0.15130109,0.012760109999999991
commit_messages,15650,after,Deployment,0.15148908,Testing & CI,0.14257662,0.008912460000000011
commit_messages,15651,after,Code Review & Collaboration,0.15608656,Documentation & Communication,0.15042862,0.00565794
commit_messages,15653,after,Refactoring & Cleanup,0.16731289,Code Review & Collaboration,0.1504206,0.016892290000000004
commit_messages,15655,after,Documentation & Communication,0.15250823,Deployment,0.14407521,0.008433019999999986
commit_messages,15656,after,UI / UX,0.16124251,Feature Development,0.15266353,0.008578980000000014
commit_messages,15657,after,Code Review & Collaboration,0.1516326,Documentation & Communication,0.14331073,0.008321870000000009
commit_messages,15658,after,Deployment,0.1496233,Testing & CI,0.14858072,0.0010425799999999874
commit_messages,15659,after,Deployment,0.16596164,Code Review & Collaboration,0.14983827,0.016123369999999998
commit_messages,15661,after,Deployment,0.1418075,UI / UX,0.13416192,0.007645580000000013
commit_messages,15663,after,Code Review & Collaboration,0.16587062,Deployment,0.14820719,0.017663430000000008
commit_messages,15664,after,Documentation & Communication,0.20067786,Deployment,0.18101762,0.019660240000000023
commit_messages,15665,after,Documentation & Communication,0.15114191,Deployment,0.15094116,0.00020074999999999954
commit_messages,15666,after,Code Review & Collaboration,0.17933425,Documentation & Communication,0.16357486,0.015759390000000012
commit_messages,15667,after,Feature Development,0.14771509,Deployment,0.13329707,0.014418020000000004
commit_messages,15668,after,Code Review & Collaboration,0.15886146,Deployment,0.14015098,0.01871048
commit_messages,15669,after,Testing & CI,0.15997666,Bug Fixing & Debugging,0.1565092,0.0034674600000000055
commit_messages,15672,after,Refactoring & Cleanup,0.15292642,Code Review & Collaboration,0.1514374,0.0014890200000000076
commit_messages,15673,after,Code Review & Collaboration,0.1609822,Deployment,0.14442688,0.016555319999999984
commit_messages,15674,after,Refactoring & Cleanup,0.14736676,Feature Development,0.14713776,0.00022900000000000698
commit_messages,15675,after,Deployment,0.15118934,UI / UX,0.1491327,0.0020566399999999985
commit_messages,15676,after,Feature Development,0.15915596,Bug Fixing & Debugging,0.14729515,0.01186081
commit_messages,15679,after,Code Review & Collaboration,0.14795288,Deployment,0.13481808,0.013134800000000002
commit_messages,15680,after,Deployment,0.1639111,Documentation & Communication,0.16201393,0.0018971700000000036
commit_messages,15681,after,Code Review & Collaboration,0.16051163,Refactoring & Cleanup,0.1437319,0.016779729999999993
commit_messages,15683,after,Code Review & Collaboration,0.15552694,Documentation & Communication,0.14798744,0.0075395000000000045
commit_messages,15684,after,Feature Development,0.172117,Deployment,0.15796232,0.014154680000000003
commit_messages,15685,after,Deployment,0.14586097,Testing & CI,0.1432272,0.0026337700000000075
commit_messages,15687,after,Feature Development,0.15557304,Documentation & Communication,0.15431412,0.0012589199999999967
commit_messages,15688,after,Code Review & Collaboration,0.1572447,Documentation & Communication,0.15198372,0.0052609799999999984
commit_messages,15690,after,Deployment,0.16269144,Documentation & Communication,0.14774294,0.014948500000000003
commit_messages,15692,after,Deployment,0.15712006,Feature Development,0.14029077,0.016829289999999997
commit_messages,15697,after,Documentation & Communication,0.15072335,Refactoring & Cleanup,0.14183728,0.008886069999999996
commit_messages,15698,after,Code Review & Collaboration,0.15923178,Documentation & Communication,0.15573782,0.0034939599999999904
commit_messages,15699,after,Refactoring & Cleanup,0.15962428,Documentation & Communication,0.15555216,0.004072120000000012
commit_messages,15700,after,UI / UX,0.1570654,Documentation & Communication,0.15061222,0.006453180000000003
commit_messages,15701,after,Testing & CI,0.1572254,Documentation & Communication,0.15420087,0.0030245299999999975
commit_messages,15702,after,UI / UX,0.16639027,Documentation & Communication,0.15458119,0.01180908
commit_messages,15703,after,UI / UX,0.15254879,Documentation & Communication,0.15220223,0.00034655999999999576
commit_messages,15704,after,Documentation & Communication,0.15672034,Code Review & Collaboration,0.15154746,0.005172880000000019
commit_messages,15706,after,Code Review & Collaboration,0.16451299,Documentation & Communication,0.16131303,0.0031999600000000017
commit_messages,15708,after,Code Review & Collaboration,0.16019993,Documentation & Communication,0.14767487,0.012525059999999977
commit_messages,15714,after,Code Review & Collaboration,0.15650761,Documentation & Communication,0.14199443,0.014513179999999987
commit_messages,15716,after,Documentation & Communication,0.1616621,Code Review & Collaboration,0.15501384,0.006648259999999989
commit_messages,15720,after,UI / UX,0.16755126,Documentation & Communication,0.15014024,0.01741102
commit_messages,15721,after,Code Review & Collaboration,0.16962668,Documentation & Communication,0.15741386,0.012212820000000013
commit_messages,15724,after,Bug Fixing & Debugging,0.15689754,Refactoring & Cleanup,0.15397003,0.0029275099999999943
commit_messages,15725,after,Code Review & Collaboration,0.14575283,Documentation & Communication,0.14442697,0.001325860000000012
commit_messages,15726,after,Refactoring & Cleanup,0.14918059,UI / UX,0.13070852,0.018472070000000007
commit_messages,15727,after,Code Review & Collaboration,0.1521039,Deployment,0.13501383,0.017090069999999985
commit_messages,15729,after,Refactoring & Cleanup,0.14176136,Documentation & Communication,0.14109959,0.000661770000000006
commit_messages,15730,after,Feature Development,0.15012512,Code Review & Collaboration,0.1398534,0.010271720000000012
commit_messages,15732,after,UI / UX,0.16568018,Bug Fixing & Debugging,0.14978804,0.01589214
commit_messages,15733,after,Deployment,0.16341834,Code Review & Collaboration,0.14523071,0.018187629999999982
commit_messages,15735,after,Documentation & Communication,0.16372444,Code Review & Collaboration,0.15778437,0.005940069999999992
commit_messages,15737,after,Testing & CI,0.16831434,Code Review & Collaboration,0.15120704,0.01710730000000002
commit_messages,15738,after,UI / UX,0.1478642,Deployment,0.13972697,0.008137229999999995
commit_messages,15740,after,Code Review & Collaboration,0.15754373,Documentation & Communication,0.15716413,0.00037959999999997995
commit_messages,15743,after,Code Review & Collaboration,0.15514949,UI / UX,0.15010312,0.0050463699999999945
commit_messages,15745,after,Documentation & Communication,0.1513284,Code Review & Collaboration,0.14945336,0.0018750399999999945
commit_messages,15747,after,Code Review & Collaboration,0.14810266,Bug Fixing & Debugging,0.14406487,0.0040377899999999856
commit_messages,15749,after,Code Review & Collaboration,0.15732023,Deployment,0.14829455,0.009025680000000008
commit_messages,15754,after,Testing & CI,0.16246244,Feature Development,0.14739832,0.015064120000000014
commit_messages,15755,after,Documentation & Communication,0.16843896,Code Review & Collaboration,0.16164316,0.006795799999999991
commit_messages,15759,after,UI / UX,0.15640193,Code Review & Collaboration,0.15495895,0.0014429799999999826
commit_messages,15761,after,Code Review & Collaboration,0.15499844,Documentation & Communication,0.14971046,0.005287979999999998
commit_messages,15762,after,Deployment,0.1609131,UI / UX,0.14201562,0.018897479999999994
commit_messages,15764,after,Deployment,0.16159602,Documentation & Communication,0.16050994,0.001086080000000017
commit_messages,15765,after,Documentation & Communication,0.1695293,Deployment,0.16158855,0.007940749999999996
commit_messages,15778,after,Code Review & Collaboration,0.16852328,Documentation & Communication,0.16107124,0.007452039999999993
commit_messages,15779,after,Code Review & Collaboration,0.16949837,Documentation & Communication,0.16391848,0.005579890000000004
commit_messages,15780,after,Deployment,0.17003155,Feature Development,0.16477448,0.005257070000000003
commit_messages,15781,after,Deployment,0.14848435,Refactoring & Cleanup,0.13722044,0.011263909999999988
commit_messages,15783,after,Documentation & Communication,0.16070354,Deployment,0.14224222,0.018461320000000003
commit_messages,15785,after,Code Review & Collaboration,0.15862119,Deployment,0.1482212,0.010399989999999998
commit_messages,15787,after,Deployment,0.16370492,Code Review & Collaboration,0.15303044,0.010674480000000014
commit_messages,15789,after,Deployment,0.16117339,Documentation & Communication,0.1548537,0.006319689999999989
commit_messages,15790,after,Feature Development,0.16437893,Deployment,0.14630476,0.01807417
commit_messages,15791,after,Deployment,0.15329835,Refactoring & Cleanup,0.15254016,0.0007581899999999919
commit_messages,15792,after,Code Review & Collaboration,0.1527853,Refactoring & Cleanup,0.13724238,0.015542920000000016
commit_messages,15793,after,Documentation & Communication,0.15984003,Code Review & Collaboration,0.15596393,0.0038760999999999934
commit_messages,15794,after,Code Review & Collaboration,0.15380932,Deployment,0.14332385,0.010485469999999997
commit_messages,15800,after,Deployment,0.15569104,Code Review & Collaboration,0.1421233,0.013567739999999995
commit_messages,15801,after,Feature Development,0.17745234,Refactoring & Cleanup,0.16185996,0.015592379999999989
commit_messages,15804,after,Documentation & Communication,0.15050219,Deployment,0.14880349,0.0016986999999999974
commit_messages,15805,after,Testing & CI,0.14270566,Feature Development,0.13726693,0.005438730000000003
commit_messages,15806,after,Deployment,0.14523453,Documentation & Communication,0.13965282,0.00558170999999999
commit_messages,15808,after,Documentation & Communication,0.15289734,Code Review & Collaboration,0.13881855,0.01407878999999998
commit_messages,15811,after,Documentation & Communication,0.15987529,Feature Development,0.15761194,0.0022633499999999973
commit_messages,15812,after,Documentation & Communication,0.15241468,Code Review & Collaboration,0.14809631,0.004318369999999988
commit_messages,15814,after,Deployment,0.16393432,Feature Development,0.14750141,0.016432909999999995
commit_messages,15816,after,Documentation & Communication,0.16287307,Code Review & Collaboration,0.16052604,0.00234703
commit_messages,15817,after,Testing & CI,0.16670829,Deployment,0.16021146,0.006496830000000009
commit_messages,15819,after,Feature Development,0.15247625,Deployment,0.13692991,0.01554634000000002
commit_messages,15820,after,Code Review & Collaboration,0.14407822,Deployment,0.1428568,0.0012214200000000008
commit_messages,15822,after,Code Review & Collaboration,0.15823124,Documentation & Communication,0.14533658,0.012894660000000002
commit_messages,15823,after,Bug Fixing & Debugging,0.14639294,Refactoring & Cleanup,0.1406502,0.005742739999999996
commit_messages,15824,after,Deployment,0.14928259,Code Review & Collaboration,0.14713612,0.0021464699999999837
commit_messages,15826,after,Deployment,0.14835244,Documentation & Communication,0.13895768,0.009394760000000002
commit_messages,15827,after,Documentation & Communication,0.14888178,Feature Development,0.14760184,0.0012799399999999794
commit_messages,15828,after,Documentation & Communication,0.15847512,Code Review & Collaboration,0.1421312,0.016343919999999984
commit_messages,15829,after,Documentation & Communication,0.15510753,Testing & CI,0.14442556,0.010681969999999985
commit_messages,15830,after,Code Review & Collaboration,0.1620482,Feature Development,0.16021796,0.0018302400000000107
commit_messages,15831,after,Code Review & Collaboration,0.17456028,Documentation & Communication,0.16573794,0.008822340000000012
commit_messages,15832,after,Deployment,0.16654116,Code Review & Collaboration,0.1650081,0.0015330600000000028
commit_messages,15834,after,Documentation & Communication,0.16275646,Code Review & Collaboration,0.16245848,0.00029798000000000324
commit_messages,15835,after,Feature Development,0.15871966,Code Review & Collaboration,0.14311923,0.015600430000000026
commit_messages,15836,after,Code Review & Collaboration,0.1634942,Deployment,0.15217265,0.011321550000000014
commit_messages,15838,after,Code Review & Collaboration,0.17240824,Documentation & Communication,0.15923375,0.013174489999999983
commit_messages,15839,after,Code Review & Collaboration,0.16622147,Feature Development,0.148293,0.017928470000000002
commit_messages,15840,after,Documentation & Communication,0.15984005,Code Review & Collaboration,0.15596388,0.003876170000000012
commit_messages,15841,after,Code Review & Collaboration,0.15925957,Documentation & Communication,0.15425755,0.005002019999999996
commit_messages,15843,after,Code Review & Collaboration,0.16394931,Documentation & Communication,0.15122949,0.012719819999999993
commit_messages,15845,after,Documentation & Communication,0.15984003,Code Review & Collaboration,0.15596393,0.0038760999999999934
commit_messages,15846,after,Documentation & Communication,0.16174197,Code Review & Collaboration,0.14415765,0.017584320000000014
commit_messages,15847,after,Refactoring & Cleanup,0.1480703,Testing & CI,0.13910702,0.00896327999999999
commit_messages,15848,after,Documentation & Communication,0.14617403,Deployment,0.14548394,0.0006900900000000043
commit_messages,15850,after,Deployment,0.14703768,Code Review & Collaboration,0.14538813,0.0016495499999999996
commit_messages,15851,after,Feature Development,0.14594923,Documentation & Communication,0.1442848,0.0016644300000000223
commit_messages,15852,after,Refactoring & Cleanup,0.17129438,Code Review & Collaboration,0.16211893,0.009175450000000002
commit_messages,15853,after,Feature Development,0.16048351,Code Review & Collaboration,0.14844461,0.012038899999999991
commit_messages,15854,after,Code Review & Collaboration,0.15670528,Documentation & Communication,0.15241602,0.004289259999999989
commit_messages,15856,after,Documentation & Communication,0.17476451,Deployment,0.16969387,0.005070640000000015
commit_messages,15857,after,Documentation & Communication,0.18713623,Feature Development,0.17185058,0.015285649999999984
commit_messages,15858,after,Code Review & Collaboration,0.16041034,Documentation & Communication,0.15339828,0.007012060000000014
commit_messages,15860,after,Bug Fixing & Debugging,0.15894446,Deployment,0.15322703,0.005717430000000023
commit_messages,15861,after,Code Review & Collaboration,0.14868547,Deployment,0.14570469,0.0029807799999999884
commit_messages,15863,after,Documentation & Communication,0.16666377,Code Review & Collaboration,0.15995671,0.006707059999999987
commit_messages,15864,after,Documentation & Communication,0.1852043,Feature Development,0.17533119,0.00987310999999999
commit_messages,15867,after,Code Review & Collaboration,0.16300339,Documentation & Communication,0.15085042,0.012152969999999985
commit_messages,15871,after,Testing & CI,0.16727671,Code Review & Collaboration,0.1529602,0.014316510000000005
commit_messages,15873,after,Deployment,0.15300305,Code Review & Collaboration,0.15005454,0.0029485100000000153
commit_messages,15874,after,Documentation & Communication,0.18492053,Feature Development,0.17277388,0.012146650000000009
commit_messages,15875,after,Code Review & Collaboration,0.16076995,Documentation & Communication,0.15973784,0.0010321100000000027
commit_messages,15877,after,Documentation & Communication,0.17355964,Code Review & Collaboration,0.15802395,0.015535689999999991
commit_messages,15878,after,Documentation & Communication,0.16091618,Deployment,0.15313865,0.007777530000000005
commit_messages,15879,after,Documentation & Communication,0.16413671,Code Review & Collaboration,0.15349022,0.01064648999999998
commit_messages,15883,after,Deployment,0.16022132,Refactoring & Cleanup,0.15733518,0.0028861400000000093
commit_messages,15884,after,Bug Fixing & Debugging,0.18797903,UI / UX,0.18775837,0.00022065999999998365
commit_messages,15885,after,Documentation & Communication,0.15329428,Bug Fixing & Debugging,0.1498192,0.0034750799999999915
commit_messages,15887,after,Documentation & Communication,0.16517565,Bug Fixing & Debugging,0.15873313,0.006442520000000007
commit_messages,15889,after,Deployment,0.15547185,Refactoring & Cleanup,0.14745826,0.008013589999999987
commit_messages,15892,after,Code Review & Collaboration,0.17127007,Documentation & Communication,0.17013237,0.0011376999999999915
commit_messages,15895,after,Bug Fixing & Debugging,0.15738083,Deployment,0.15359867,0.0037821600000000066
commit_messages,15896,after,Deployment,0.15023431,Testing & CI,0.1457451,0.004489210000000021
commit_messages,15897,after,Bug Fixing & Debugging,0.15578383,Deployment,0.15000424,0.005779590000000001
commit_messages,15898,after,Bug Fixing & Debugging,0.15393727,Deployment,0.15051152,0.0034257499999999774
commit_messages,15899,after,Deployment,0.16355947,Code Review & Collaboration,0.1456023,0.017957170000000022
commit_messages,15900,after,Deployment,0.16243234,Testing & CI,0.15430844,0.008123900000000017
commit_messages,15904,after,Code Review & Collaboration,0.1530575,Documentation & Communication,0.1527441,0.0003134000000000192
commit_messages,15905,after,Testing & CI,0.1346241,Bug Fixing & Debugging,0.13230228,0.002321820000000002
commit_messages,15906,after,UI / UX,0.16436693,Code Review & Collaboration,0.15749246,0.006874469999999994
commit_messages,15907,after,Bug Fixing & Debugging,0.16432877,Testing & CI,0.15721177,0.007117000000000012
commit_messages,15909,after,Code Review & Collaboration,0.14635707,Bug Fixing & Debugging,0.13494049,0.01141658000000001
commit_messages,15910,after,Code Review & Collaboration,0.1547308,Documentation & Communication,0.14809111,0.006639690000000004
commit_messages,15911,after,Testing & CI,0.15684722,Feature Development,0.14833336,0.008513860000000012
commit_messages,15919,after,Code Review & Collaboration,0.15612663,Bug Fixing & Debugging,0.14993651,0.006190119999999993
commit_messages,15920,after,Bug Fixing & Debugging,0.16066757,Code Review & Collaboration,0.15402994,0.0066376300000000055
commit_messages,15921,after,Deployment,0.14715153,Code Review & Collaboration,0.1415192,0.005632329999999991
commit_messages,15922,after,Deployment,0.15439472,Testing & CI,0.14067787,0.013716850000000003
commit_messages,15923,after,Refactoring & Cleanup,0.17089398,UI / UX,0.1668146,0.004079379999999994
commit_messages,15924,after,Refactoring & Cleanup,0.14928316,Bug Fixing & Debugging,0.13366817,0.015614989999999995
commit_messages,15925,after,Refactoring & Cleanup,0.16272996,Code Review & Collaboration,0.15035576,0.012374200000000002
commit_messages,15926,after,Code Review & Collaboration,0.15489432,Bug Fixing & Debugging,0.15383413,0.0010601899999999886
commit_messages,15927,after,Feature Development,0.16437528,Documentation & Communication,0.1463831,0.017992180000000024
commit_messages,15928,after,Code Review & Collaboration,0.15983133,Documentation & Communication,0.15395312,0.005878209999999995
commit_messages,15929,after,Documentation & Communication,0.15984005,Code Review & Collaboration,0.15596388,0.003876170000000012
commit_messages,15930,after,Refactoring & Cleanup,0.15172702,Bug Fixing & Debugging,0.14178981,0.009937210000000002
commit_messages,15939,after,Code Review & Collaboration,0.14874737,Deployment,0.1414081,0.007339269999999981
commit_messages,15940,after,UI / UX,0.13733609,Refactoring & Cleanup,0.13718191,0.00015418000000000376
commit_messages,15941,after,Code Review & Collaboration,0.15745825,Documentation & Communication,0.14065531,0.01680293999999999
commit_messages,15943,after,Code Review & Collaboration,0.14730114,Deployment,0.1466849,0.0006162399999999901
commit_messages,15945,after,Code Review & Collaboration,0.15846525,Bug Fixing & Debugging,0.14054242,0.01792283
commit_messages,15948,after,Feature Development,0.15479106,Deployment,0.15234438,0.0024466800000000066
commit_messages,15949,after,Deployment,0.15252678,Code Review & Collaboration,0.1464867,0.006040080000000003
commit_messages,15950,after,Testing & CI,0.1437623,Refactoring & Cleanup,0.13787547,0.0058868300000000096
commit_messages,15951,after,Code Review & Collaboration,0.14714132,Deployment,0.14578669,0.0013546299999999956
commit_messages,15952,after,Testing & CI,0.18070555,Feature Development,0.17095993,0.009745619999999983
commit_messages,15953,after,Documentation & Communication,0.15623538,Code Review & Collaboration,0.14093904,0.01529634000000002
commit_messages,15954,after,Feature Development,0.14426695,Testing & CI,0.13489972,0.009367230000000004
commit_messages,15956,after,Code Review & Collaboration,0.14796688,Deployment,0.14755318,0.0004136999999999891
commit_messages,15958,after,UI / UX,0.14815791,Feature Development,0.14769864,0.0004592700000000116
commit_messages,15960,after,Code Review & Collaboration,0.17256723,Documentation & Communication,0.1575526,0.015014630000000001
commit_messages,15962,after,Code Review & Collaboration,0.15921295,Deployment,0.14081067,0.018402279999999993
commit_messages,15964,after,Bug Fixing & Debugging,0.15374938,Code Review & Collaboration,0.1517859,0.0019634799999999897
commit_messages,15965,after,Feature Development,0.15702565,Testing & CI,0.15197487,0.005050779999999977
commit_messages,15967,after,Bug Fixing & Debugging,0.16982923,Refactoring & Cleanup,0.15847969,0.011349539999999991
commit_messages,15968,after,Feature Development,0.15781732,Bug Fixing & Debugging,0.15702203,0.000795290000000004
commit_messages,15969,after,Feature Development,0.16226006,Code Review & Collaboration,0.1501834,0.012076660000000017
commit_messages,15970,after,Code Review & Collaboration,0.16444612,Documentation & Communication,0.14760646,0.016839660000000006
commit_messages,15973,after,Bug Fixing & Debugging,0.15374827,Code Review & Collaboration,0.1508267,0.0029215699999999845
commit_messages,15974,after,Code Review & Collaboration,0.16458647,Bug Fixing & Debugging,0.14692058,0.017665890000000017
commit_messages,15975,after,Bug Fixing & Debugging,0.1504848,Refactoring & Cleanup,0.1492292,0.0012555999999999956
commit_messages,15976,after,Deployment,0.17110157,Feature Development,0.16621816,0.004883410000000005
commit_messages,15980,after,Feature Development,0.16695595,Code Review & Collaboration,0.15589601,0.01105993999999999
commit_messages,15981,after,Code Review & Collaboration,0.153219,Deployment,0.14832032,0.004898679999999989
commit_messages,15982,after,Code Review & Collaboration,0.15382348,Documentation & Communication,0.14509226,0.008731220000000012
commit_messages,15985,after,Documentation & Communication,0.15432143,Code Review & Collaboration,0.15065174,0.0036696900000000032
commit_messages,15994,after,Code Review & Collaboration,0.16312525,Deployment,0.14352952,0.019595730000000006
commit_messages,15996,after,Documentation & Communication,0.16855443,Code Review & Collaboration,0.16588618,0.002668250000000011
commit_messages,15999,after,Documentation & Communication,0.15984005,Code Review & Collaboration,0.15596388,0.003876170000000012
commit_messages,16000,after,Code Review & Collaboration,0.15621148,Deployment,0.14502662,0.011184860000000019
commit_messages,16002,after,Documentation & Communication,0.15984005,Code Review & Collaboration,0.15596388,0.003876170000000012
commit_messages,16003,after,Feature Development,0.15663067,Code Review & Collaboration,0.15634274,0.0002879299999999918
commit_messages,16005,after,UI / UX,0.14991441,Code Review & Collaboration,0.14135158,0.008562829999999994
commit_messages,16009,after,Code Review & Collaboration,0.15700959,Deployment,0.15194444,0.005065150000000018
commit_messages,16010,after,Refactoring & Cleanup,0.14997417,Bug Fixing & Debugging,0.14314829,0.006825879999999979
commit_messages,16011,after,Code Review & Collaboration,0.15746462,Deployment,0.14168091,0.015783710000000006
commit_messages,16017,after,Code Review & Collaboration,0.1695541,Documentation & Communication,0.14977023,0.01978387000000001
commit_messages,16019,after,Code Review & Collaboration,0.1505041,Documentation & Communication,0.14772911,0.002774990000000005
commit_messages,16021,after,Deployment,0.15716696,Code Review & Collaboration,0.14118738,0.015979579999999993
commit_messages,16024,after,Documentation & Communication,0.17162783,Code Review & Collaboration,0.15781659,0.013811240000000002
commit_messages,16025,after,Deployment,0.15219364,Documentation & Communication,0.14899832,0.0031953200000000015
commit_messages,16033,after,Documentation & Communication,0.1494312,Code Review & Collaboration,0.14381199,0.005619209999999986
commit_messages,16035,after,UI / UX,0.14964318,Deployment,0.1407551,0.008888079999999993
commit_messages,16039,after,Documentation & Communication,0.15571946,Code Review & Collaboration,0.15508723,0.0006322300000000114
commit_messages,16041,after,Code Review & Collaboration,0.15855482,Documentation & Communication,0.15686806,0.0016867600000000094
commit_messages,16043,after,Deployment,0.16182281,Documentation & Communication,0.1551596,0.006663210000000003
commit_messages,16045,after,Documentation & Communication,0.16459797,Deployment,0.14978847,0.014809500000000003
commit_messages,16046,after,Refactoring & Cleanup,0.14710018,Documentation & Communication,0.13544405,0.011656129999999987
commit_messages,16047,after,Refactoring & Cleanup,0.14351735,Deployment,0.13915257,0.004364779999999985
commit_messages,16049,after,Deployment,0.14613424,Code Review & Collaboration,0.1454638,0.0006704399999999944
commit_messages,16050,after,Deployment,0.16647954,Testing & CI,0.16311562,0.0033639200000000202
commit_messages,16051,after,Documentation & Communication,0.16261823,Code Review & Collaboration,0.14664176,0.015976469999999993
commit_messages,16053,after,Refactoring & Cleanup,0.15244696,Code Review & Collaboration,0.1399486,0.012498359999999986
commit_messages,16054,after,Code Review & Collaboration,0.1578792,Documentation & Communication,0.15464562,0.003233579999999986
commit_messages,16055,after,Deployment,0.18025261,Feature Development,0.17582741,0.004425200000000018
commit_messages,16056,after,Deployment,0.17096265,Documentation & Communication,0.15186688,0.019095769999999984
commit_messages,16058,after,Testing & CI,0.16847034,Documentation & Communication,0.15615465,0.01231568999999999
commit_messages,16060,after,Code Review & Collaboration,0.15095304,Documentation & Communication,0.136846,0.014107040000000015
commit_messages,16065,after,Code Review & Collaboration,0.16224013,Documentation & Communication,0.15420383,0.008036300000000024
commit_messages,16071,after,Testing & CI,0.15974107,Code Review & Collaboration,0.1479769,0.011764170000000018
commit_messages,16075,after,Code Review & Collaboration,0.15205622,Documentation & Communication,0.14066207,0.011394149999999992
commit_messages,16077,after,Documentation & Communication,0.17567089,Code Review & Collaboration,0.15807517,0.01759572000000001
commit_messages,16079,after,Code Review & Collaboration,0.1581689,Documentation & Communication,0.14680366,0.011365239999999999
commit_messages,16083,after,Deployment,0.15164042,Documentation & Communication,0.1466682,0.004972219999999999
commit_messages,16085,after,Code Review & Collaboration,0.15559915,Refactoring & Cleanup,0.14380622,0.01179292999999998
commit_messages,16086,after,Deployment,0.14996852,Feature Development,0.14034672,0.009621799999999986
commit_messages,16087,after,Code Review & Collaboration,0.16262217,Bug Fixing & Debugging,0.1595424,0.0030797700000000094
commit_messages,16089,after,Documentation & Communication,0.16651446,Code Review & Collaboration,0.152803,0.013711460000000009
commit_messages,16091,after,Documentation & Communication,0.16353023,Code Review & Collaboration,0.15453789,0.008992339999999988
commit_messages,16093,after,Documentation & Communication,0.16978738,Deployment,0.1662517,0.0035356799999999855
commit_messages,16094,after,Feature Development,0.16862498,Testing & CI,0.15834093,0.010284050000000017
commit_messages,16096,after,Bug Fixing & Debugging,0.16145892,Deployment,0.15569922,0.0057597000000000065
commit_messages,16097,after,Documentation & Communication,0.15976606,Code Review & Collaboration,0.141574,0.018192059999999982
commit_messages,16098,after,Feature Development,0.14614803,UI / UX,0.14300773,0.0031403000000000125
commit_messages,16099,after,Code Review & Collaboration,0.1590333,Documentation & Communication,0.1518466,0.00718669999999999
commit_messages,16100,after,Deployment,0.15300736,Documentation & Communication,0.1529481,5.926000000000542e-05
